"公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址","營利事業統一編號","董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","上櫃日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址","公司網站內公司治理資訊專區網址"
"2221","大甲永和機械工業股份有限公司","大甲","其他","－","台中市大甲區幼獅路69號","	56615319","黃士峰","鍾志清","鍾志清","總經理","王淑瑜","04-26815496","1977/08/19","2007/08/01",新台幣                 10.0000元,423250000,42325000,0,0,合併,每年,股東會,"凱基證券股份有限公司","02-2389-2999","台北市重慶南路一段2號5樓","勤業眾信聯合會計師事務所","蔣淑菁","劉力維","DAJA、YHMCO　","No.69 ,Yu-Shih Rd., Dajia Dist.Taichung City  437, Taiwan","04-26815456","yhmco@yhmco.com.tw","http://www.yhmco.com.tw/","鍾志清","總經理","04-36000080","elian@yhmco.com.tw","https://www.yhmco.com.tw/investor/relationship.php","https://www.yhmco.com.tw/investor/board-of-directors.php"
"2230","泰茂實業股份有限公司","泰茂","電機機械","－","(72046)台南市官田區二鎮里實踐街10號","	86070187","呂萬賢","呂萬傑","呂萬傑","總經理","吳美玲","06-6991235","1991/02/06","2013/04/18",新台幣                 10.0000元,680296050,68029605,0,0,合併,每年,股東會,"兆豐證券股份有限公司","(02)3393-0898","臺北市忠孝東路二段95號8樓","勤業眾信聯合會計師事務所","廖鴻儒","王騰葦","C.T.I.","10 Shih Chien Street Kuan Tien Industrial ParkTainan City 720, Taiwan (R.O.C.)","06-6990675","cti@ctico.com.tw","http://www.ctico.com.tw/","吳美玲","財務主管","06-6991235#210","cti-30@ctico.com.tw","http://www.ctico.com.tw/style/frame/templates11/factory.asp?lang=1&customer_id=1892&content_set=colo","－"
"2235","謚源實業股份有限公司","謚源","電機機械","－","33378桃園市龜山區大華里頂湖路24號","	22479934","吳碣石","吳碣石","王妤暄","發言人","吳哲瑋","(03)3973868","1987/04/16","2014/12/15",新台幣                 10.0000元,358780000,35878000,0,0,個別,每年,股東會,"統一證券股份有限公司股務代理部","(02)27478266","台北市松山區東興路8號B1樓","安永聯合會計師事務所","李育儒","王瑄瑄","I YUAN","No.24,Dinghu Rd.,Guishan TownshipTaoyuan County,Taiwan(R.O.C.)","(03)3973199","florence@tiy-motor.com.tw","www.tiy-motor.com","張芳鳴","財務長","(03)3973868","florence@tiy-motor.com.tw","http://www.tiy-motor.com/webls-zh-tw/msg/Investors.html","https://www.tiy-motor.com/tw/corporate-governance-page180"
"2596","綠意開發股份有限公司","綠意","建材營造","－","台北市市民大道五段69號2樓","	12860948","許燈城","許燈城","許志豪","特別助理","林秀娟","(02)8787-8096","2001/05/04","2009/06/01",新台幣                 10.0000元,1000000000,100000000,0,0,合併,每年,股東會,"福邦證券股份有限公司","(02)2371-1658","台北市忠孝西路一段6號6樓","安侯建業聯合會計師事務所","陳雅琳","唐嘉鍵","ReaLy","2F,NO.69,CIVIL BOULEVARD, Sec.5Taipei, Taiwan, R.O.C.","(02)8787-3416","services@realycorp.com.tw","www.realycorp.com.tw","許志豪","特別助理","(02)8787-8096","patrickh@realycorp.com.tw","www.realycorp.com.tw/investor-7.htm","http://www.realycorp.com.tw/investor-8.php?q=Array"
"2640","台灣大車隊股份有限公司","大車隊","數位雲端","－","台北市中山區長安東路二段162號2樓","	27767961","林村田","楊榮輝","林念臻","執行長","張天瑋","02-25160966","2005/09/09","2012/11/07",新台幣                 10.0000元,592649560,59264956,0,0,合併,每年,董事會,"凱基證券(股)公司-股務代理部","02-23892999","台北市中正區重慶南路一段2號5樓","資誠聯合會計師事務所","支秉鈞","涂展源","55688","2F., No.162, Sec. 2, Chang’an E. Rd., Zhongshan Dist.,Taipei City 104, Taiwan (R.O.C.)","02-25160900","ir@taiwantaxi.com.tw","www.taiwantaxi.com.tw","林念臻","執行長","02-25160966","ir@taiwantaxi.com.tw","https://www.taiwantaxi.com.tw/Article?fid=6&sid=1273#","https://www.taiwantaxi.com.tw/Article?fid=6&sid=39&tid=1105"
"2641","正德海運股份有限公司","正德","航運業","－","(802)高雄市苓雅區海邊路31號3樓","	16467798","蔡邦權","蔡邦權","林勝鶴","副總經理","申翔宇","07-9697988","1998/09/29","2014/10/09",新台幣                 10.0000元,3271316890,327131689,0,0,合併,每年,董事會,"福邦證券股務代理部","02-2383-6888","台北市中正區忠孝西路一段6號6樓","資誠聯合會計師事務所","王駿凱","廖阿甚","Franbo Lines","3F, No.31, Haibian Rd., Lingya Dist.,Kaohsiung City 802, Taiwan (R.O.C.)","07-9697997","kevincheng@franbo.com.tw","www.franbo.com.tw","林勝鶴","副總經理","07-9697988","kevincheng@franbo.com.tw","http://www.franbo.com.tw/financial.asp?id=20","https://www.franbo.com.tw/invest_info?id=110"
"2643","捷迅股份有限公司","捷迅","航運業","－","台北市內湖區瑞光路34號4樓","	12479610","顧城明","孫鋼銀","葉子菁","副總經理","楊永華","(02)8792-9897","1984/02/13","2016/03/04",新台幣                 10.0000元,350000000,35000000,0,0,合併,每年,董事會,"中國信託商業銀行代理部","(02)6636-5566","台北市重慶南路一段83號5樓","勤業眾信聯合會計師事務所","黃海悅","劉力維","Soonest","4F, NO. 34, Rui Guang Rd.,Taipei, 11491 Taiwan, R. O. C.","(02)8792-9658","soonestinv@soonest.com.tw","http://www.soonest.com","葉子菁","副總經理","(02)8792-9461","soonestinv@soonest.com.tw","http://www.soonest.com","－"
"2718","全心投資控股股份有限公司","全心投控","建材營造","－","台北市松山區八德路三段30號7樓","	12198180","楊顯玲","劉潔芝","劉潔芝","總經理","夏美足","02-2570-8800","1977/04/08","2011/03/29",新台幣                 10.0000元,875760000,87576000,15000000,0,合併,每季,董事會,"元大證券股份有限公司","02-2586-3117","臺北市大安區敦化南路2段67號地下一樓","資誠聯合會計師事務所","李秀玲","徐聖忠","Allmind","7F., No. 30, Sec. 3, Bade Rd., Songshan Dist.Taipei City , Taiwan","02-2570-9911","tiffany.sha@allmindholdings.com.tw","www.allmindholdings.com.tw","劉潔芝","總經理","02-2570-8800 #611","jaycee.liu@allmindholdings.com.tw","http://www.pleasanthotels.com.tw/zh-TW/investors","－"
"2719","台鋼燦星國際旅行社股份有限公司","燦星旅","觀光餐旅","－","台北市中山區民生東路二段161、163號7樓","	80355209","侯佑霖","羅俊英","羅俊英","總經理","待補","(02)8183-3888","2003/02/24","2012/02/24",新台幣                 10.0000元,691825000,69182500,60581954,0,合併,每年,股東會,"康和綜合證券股份有限公司","02-8787-1118","台北市信義區基隆路一段176號B1","資誠聯合會計師事務所","田中玉","林秀珊","Star Travel","7F., No. 161、163, Sec. 2, Minsheng E. Rd., Zhongshan Dist.Taipei City, Taiwan","(02)2796-6168","-","www.startravel.com.tw","NA","NA","NA","NA","http://www.startravel.com.tw/about/","http://www.startravel.com.tw/about/"
"2724","藝舍國際創新股份有限公司","藝舍-KY","其他","KY","新北市板橋區華江一路111號13樓之6","	28982799","賴運興","李宗錦","賴運興","董事長","林紫芳","(02)2999-5968","2002/01/15","2012/05/29",新台幣                 10.0000元,596563450,59656345,40570200,0,合併,每年,股東會,"第一金證券股份有限公司","(02)2563-5711","台北市大安區安和路一段27號六樓","安侯建業聯合會計師事務所","池世欽","黃欣婷","AAGD-KY","13F.-6, No. 111, Huajiang 1st Rd., Banqiao Dist.,New Taipei City  220, Taiwan (R.O.C.)","(02)2254-6872","investors@aagd.com.tw","https://www.aagd.com.tw/","賴運興","董事長","(02)2999-5968","investors@aagd.com.tw","https://www.aagd.com.tw/","－"
"2726","雅茗天地股份有限公司","雅茗-KY","觀光餐旅","KY","臺北市內湖區新湖一路77號6樓","	38634004","吳伯超","江錫毅","江錫毅","總經理","張乃方, 詹文良","(02)2790-0689","2009/12/22","2014/12/24",新台幣                 10.0000元,379224540,37922454,3000000,0,合併,每年,董事會,"中國信託商業銀行股份有限公司","(02)6636-5566","台北市中正區重慶南路一段83號5樓","勤業眾信聯合會計師事務所","張至誼","洪國田","Yummy Town","Oleander Way, 802 West Bay Road, P.O. Box 32052, Grand Cayman KY1-1208, CaymanCayman Island","(02)2790-0601","affairs@yummy-town.com","http://www.yummy-town.tw/","江錫毅","總經理","(02)7721-2726","affairs@yummy-town.com","http://www.yummy-town.tw/investor_contact.php","http://yummy-town.tw/investor.php"
"2729","瓦城泰統股份有限公司","瓦城","觀光餐旅","－","新北市中和區建一路176號7樓之1","	70843031","徐承義","徐承義","羅琬萱","財務暨會計主管","陳俐伶","(02)8227-1280","2000/09/08","2012/09/17",新台幣                 10.0000元,430407830,43040783,0,0,合併,每年,股東會,"富邦綜合證券(股)公司","02-23611300","台北市中正區許昌街17號11樓","資誠聯合會計師事務所","王菘澤","游淑芬","TTFB","7F.-1, No.176, Jian 1st Rd., Zhonghe Dist.,New Taipei City 235, Taiwan (R.O.C.)","(02)8227-1290","IR@ttfb.com","http://www.ttfb.com","羅琬萱","財務暨會計主管","(02)2248-1022","IR@ttfb.com","https://www.ttfb.com/csr/stakeholder-engagement","－"
"2732","六角國際事業股份有限公司","六角","觀光餐旅","－","新竹縣竹北市高鐵九路98號","	80671769","王耀輝","王耀輝","謝婷韻","投資人關係經理","黃如萍","(03)550-7750","2004/02/16","2015/01/20",新台幣                 10.0000元,465185700,46518570,0,0,合併,每季,董事會,"永豐金證券(股)公司股務代理部","(02)2381-6288","台北市博愛路17號3樓","勤業眾信聯合會計師事務所","劉怡青","張正修","La Kaffa","No.98, Gaotie 9th Rd.,Zhubei City, Hsinchu County 302, Taiwan","03-6579630","lakaffamail@lakaffa.com.tw","http://www.lakaffagroup.com/","謝婷韻","投資人關係經理","03-5507750","tammy.hsieh@lakaffa.com.tw","https://lakaffagroup.com/%e5%88%a9%e5%ae%b3%e9%97%9c%e4%bf%82%e4%ba%ba%e5%b0%88%e5%8d%80/","https://lakaffagroup.com/%e7%b5%84%e7%b9%94/"
"2734","易飛網國際旅行社股份有限公司","易飛網","觀光餐旅","－","台北市中正區衡陽路51號2樓之1","	70464468","周昀生","周昀生","周昀生","董事長","張瑞琳","(02)7725-0800","1999/12/22","2013/12/26",新台幣                 10.0000元,572597600,57259760,0,0,合併,每年,股東會,"中國信託商業銀行代理部","(02)6636-5566","台北市中正區重慶南路一段83號5樓","勤業眾信聯合會計師事務所","蘇郁琇","彭詩玄","Ezfly","2F-1, No.51, Hengyang Rd.,Taipei, Taiwan","(02)6601-4600","invest@ezfly.com","https://www.ezfly.com/","何侃儒","協理","02-77250800","invest@ezfly.com","https://www.ezfly.com/info/stakeholder/index.html","https://www.ezfly.com/info/investors/boardofdirectors.html"
"2736","富野大飯店股份有限公司","富野","觀光餐旅","－","臺東縣臺東市復興路38號6樓","	29129201","劉清郎","史墨威","劉怡君","董事長特助","黃慶安","089-350678","2008/07/11","2016/01/06",新台幣                 10.0000元,799722300,79972230,20000000,0,合併,每年,股東會,"元富證券股份有限公司股務代理部","(02)2768-6668","台北市光復北路11巷35號地下一樓","安侯建業聯合會計師事務所","陳永祥","許振隆","HOYA","6 F., No. 38, Fuxing Rd., Taitung CityTaitung County , Taiwan (R.O.C.)","089-350125","pr@hoyaresort.com.tw","http://www.hoyaresort.com.tw","黃慶安","行銷部協理","0936806617","andy@hoyaresort.com.tw","http://www.hoyaresort.com.tw","－"
"2740","華軒地產股份有限公司","華軒","觀光餐旅","－","新北市林口區公園路159號","	28581041","陳銘鴻","陳朝泉","陳朝泉","總經理","李宇美","(02)2313-1260","2007/02/13","2015/12/24",新台幣                 10.0000元,143020160,14302016,9488763,0,合併,每年,股東會,"群益金鼎證券股份有限公司","(02)2703-5000","台北市大安區敦化南路二段97號B2","安侯建業聯合會計師事務所","黃欣婷","池世欽","Hua Hsuan","No. 159, Gongyuan Rd., Linkou Dist.,New Taipei City 244, Taiwan (R.O.C.)","(02)2313-1261","pr@mr-onion.com","http://www.mr-onion.com","李宇美","股務","(02)2313-1260#102","irene.lee@mr-onion.com","http://www.mr-onion.com/Enterprise/Stakeholder","http://www.mr-onion.com/Enterprise/Investor"
"2743","山富國際旅行社股份有限公司","山富","觀光餐旅","－","台北市中山區南京東路二段85號4樓","	22888987","陳國森","陳宣融","李慶良","企業部副總經理","陳宣融","02-25612999","1988/05/25","2020/03/09",新台幣                 10.0000元,468152100,46815210,0,0,合併,每年,股東會,"福邦證券股份有限公司股務代理部","02-2371-1658","台北市中正區忠孝西路一段6號6樓","正風聯合會計師事務所","曾國富","賴家裕","richmond","4F., No.85, Sec. 2, Nanjing E. Rd., Zhongshan Dist.,Taipei City 104, Taiwan (R.O.C.)","02-2536-1332","rit@richmond.com.tw","https://www.travel4u.com.tw/","李慶良","企業部副總經理","02-77349628","james@richmond.com.tw","https://www.travel4u.com.tw/investment/","https://www.travel4u.com.tw/investment/"
"2745","五福旅行社股份有限公司","五福","觀光餐旅","－","高雄市三民區博愛一路28號2,3樓","	22835878","許順富","王哲彥","錢緯銘","經營企劃處副總","陳沛&#20227;","07-3231166","1988/08/22","2018/04/16",新台幣                 10.0000元,338085260,33808526,0,0,合併,每年,股東會,"台新證券股務代理部","(02)2504-8125","台北市建國北路一段96號地下一樓","勤業眾信聯合會計師事務所","張慈媛","王騰葦","LIFE TRAVEL","2,3F,No.28 Bo'ai 1st Rd., Sanmin Dist., Kaohsiung City 80757,TaiwanKaohsiung City ,Taiwan","07-3230248","ir@lifetour.com.tw","www.lifetour.com.tw","錢緯銘","經營企劃處副總","02-27182202","ir@lifetour.com.tw","http://www.lifetour.com.tw/eWeb/Main/home.asp?SITE_CD=1&MP_ID=MPQ01&STYLE_TP=3","https://www.lifetour.com.tw/about/governance-10.html"
"2751","王座國際餐飲股份有限公司","王座","觀光餐旅","－","台北市信義區基隆路二段51號4樓之2","	42756204","王耀輝","林子恒","林子恒","總經理","林郁婷","02-23773088","2015/12/14","2024/09/10",新台幣                 10.0000元,197350000,19735000,0,0,合併,每半會計年度,董事會,"永豐金證券股務代理部","(02)2381-6288","台北市博愛路17號3樓","勤業眾信聯合會計師事務所","劉怡青","張正修","Kingza","4F.-2, No. 51, Sec. 2, Keelung Rd., Xinyi Dist.,Taipei City 10052, Taiwan","02-23773089","kingzamail@kingza.com.tw","www.kingza.com.tw","林子恒","總經理","02-23773088","kingzamail@kingza.com.tw","https://reurl.cc/lzNM5E","https://reurl.cc/NYbEp5"
"2752","豆府股份有限公司","豆府","觀光餐旅","－","台北市中山區民權東路二段42號4樓","	28841757","吳柏勳","吳孟哲","蘇凡鈞","財務長","王淑儀","(02)2581-3818","2008/01/23","2019/09/25",新台幣                 10.0000元,266938610,26693861,0,0,合併,每年,董事會,"福邦證券股份有限公司","(02)2371-1658","台北市忠孝西路一段6號6樓","勤業眾信聯合會計師事務所","莊碧玉","簡明彥","TOFU","4F., No.42, Sec. 2, Minquan E. Rd., Zhongshan Dist.,Taipei City 104, Taiwan (R.O.C.)","(02)2581-3918","@dubuhouse.com.tw","https://www.tofuglobal.com/tw/home.html","蘇凡鈞","財務長","(02)2581-3818","tofu.ir@dubuhouse.com.tw","https://www.tofuglobal.com/tw/Home.html","https://www.tofuglobal.com/tw/Home.html"
"2754","亞洲藏壽司股份有限公司","亞洲藏壽司","觀光餐旅","－","台北市中山區中山北路3段32號6樓及6樓之1","	54669129","藪內薰","藪內薰","野島茂","財務長","黃品方","(02)8978-8558","2014/01/21","2020/09/17",新台幣                 10.0000元,468670000,46867000,0,0,合併,每年,股東會,"中國信託商業銀行 代理部","(02)6636-5566","台北市重慶南路一段83號5樓","勤業眾信聯合會計師事務所","薛峻泯","姚勝雄","KURA SUSHI ASIA","6F.&6F-1, No. 32, Sec. 3, Zhongshan N. Rd.Taipei City 104, Taiwan (R.O.C.)","(02)2598-3077","ir@kurasushi.tw","http://investor.kurasushi.tw/","野島茂","財務長","(02)8978-8558","ir@kurasushi.tw","http://investor.kurasushi.tw/","－"
"2755","揚秦國際企業股份有限公司","揚秦","觀光餐旅","－","桃園市中壢區合江路16號","	42591908","卓靖倫","林麗玲","蔡國憲","總經理室專案處長","黃序魁","033412298","2015/08/21","2020/12/16",新台幣                 10.0000元,368287110,36828711,0,0,合併,每年,股東會,"台新綜合證券(股)公司股務代理部","0225048125","台北市中山區建國北路一段96號B1","勤業眾信聯合會計師事務所","陳彥君","張青霞","YoungQin","NO. 16, Hejiang RdZhongli Dist., Taoyuan City 320, Taiwan","034627781","IR@youngqin.com.tw","http://www.youngqin.com.tw","黃序魁","總管理處副總經理","03-2737375","IR@youngqin.com.tw","https://www.youngqin.com.tw/index.php?code=list&ids=915","https://www.youngqin.com.tw//index.php?code=list&ids=876"
"2756","聯發國際餐飲事業股份有限公司","聯發國際","觀光餐旅","－","新北市汐止區新台五路一段95號18樓之7","	80676602","鄭凱隆","陳聖中","陳聖中","代理總經理","李雅筑","(02)2654-8585","2004/02/26","2022/01/14",新台幣                 10.0000元,245975840,24597584,0,0,合併,每季,董事會,"凱基證券股份有限公司股務代理部","(02)2389-2999","台北市重慶南路一段2號5樓","勤業眾信聯合會計師事務所","池瑞全","郭乃華","LIAN FA","18F-7, No. 95, Sec. 1, Xintai 5th Rd.Xizhi Dist., New Taipei City, Taiwan","(02)2783-2669","irr@1992sharetea.com","http://www.1992lianfa.com/","陳聖中","公關發言人","(02)2654-8585","irr@1992sharetea.com","http://www.1992lianfa.com/","－"
