"公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址","營利事業統一編號","董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","興櫃日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址","公司網站內公司治理資訊專區網址"
"4150","優你康光學股份有限公司","優你康","生技醫療業","－","新竹科學園區新竹縣寶山鄉工業東九路16號","	86723722","林明政","林明政","蕭盛銘","會計經理","廖顯陞","03-5775586","1992/06/18","2010/09/15",新台幣                 10.0000元,1472176720,147217672,0,0,合併,每年,股東會,"台新綜合證券股務代理部","(02)25048125","台北市中山區建國北路一段96號地下一樓","安侯建業聯合會計師事務所","江曉苓","陳宜君","UNICON","NO.16 Gongye E. 9th Rd., Hsinchu Science Park ,Hsinchu County, 30075 Taiwan","03-5777868","stock@uniconvision.com.tw","http://www.i-vision.com.tw","－","－","－","－","service@uniconvision.com.tw","－"
"4169","泰宗生物科技股份有限公司","泰宗","生技醫療業","－","(221)新北市汐止區新台五路一段97號24樓之8","	16307131","徐煥清","王雅俊","王雅俊","總經理","魏秀銘","02-26972628","1998/02/20","2012/05/07",新台幣                 10.0000元,590486120,59048612,0,0,合併,每年,董事會,"中國信託商業銀行代理部","02-66365566","台北市中正區重慶南路一段83號5樓","資誠聯合會計師事務所","阮呂曼玉","馮敏娟","TCM","24F-8, No.97, Sec. 1, Xintai 5th Rd., Xizhi DistNew Taipei City , Taiwan (R.O.C.)","02-26972772","4169@tcmbio.com","http://www.tcmbio.com/","－","－","－","－","http://www.tcmbio.com/tw/#!/investor/inv4/","－"
"4170","鑫品生醫科技股份有限公司","鑫品生醫","生技醫療業","－","新北市汐止區新台五路一段97號6樓之11","	27545820","張所鑄","歐明昌","歐明昌","總經理","張所鑄","02-2697-1100","2004/12/23","2023/12/28",新台幣                 10.0000元,437713700,43771370,0,0,合併,每年,股東會,"華南永昌綜合證券股務代理部","(02)2718-6425","10574台北市松山區民生東路四段54號4樓","資誠聯合會計師事務所","蔡蓓華","顏裕芳","VBI","6F-11, No.97,Sec.1 Xintai 5th Rd., Xizhi Dist.,New Taipei City, Taiwan (R.O.C.)","02-2697-1155","info@yuva.com.tw","www.vectorite.com.tw","－","－","－","－","www.vectorite.com.tw","－"
"4172","因華生技製藥股份有限公司","因華","生技醫療業","－","(114)台北市內湖區瑞光路478巷20號9樓、22號9樓","	27964549","林智暉","郝為華","郝為華","總經理","陳思如","02-87977607","2005/10/27","2012/09/13",新台幣                 10.0000元,1075755000,107575500,0,0,個別,每年,股東會,"元大證券(股)公司股務代理部","02-25865859","臺北市大安區敦化南路2段67號地下一樓","資誠聯合會計師事務所","王菘澤","蔡蓓華","InnoPharmax","9F.,No.20,9F.,No.22,Lane 478,Rueiguang Rd.Neihu District, Taipei,Taiwan,R.O.C.","02-87975627","investor@innopharmax.com","www.innopharmax.com.tw","－","－","－","－","investor@innopharmax.com","－"
"4178","永笙生技股份有限公司","永笙-KY","生技醫療業","KY","PO Box 309,Ugland House,Grand Cayman KY1-1104","	60085392","王嘉宗","李冬陽","李冬陽","總經理兼執行長","陳怡儒","(02)2601-3013","2013/06/26","2024/12/05",新台幣                 10.0000元,1933389810,193338981,0,0,合併,每年,股東會,"兆豐證券股份有限公司","(02)3393-0898","臺北市中正區忠孝東路2段95號1樓","勤業眾信會計師事務所","鄭欽宗","邱盟捷","StemCyte","Rm. 2, 9F., No. 508, Sec. 7, Zhongxiao E. Rd., Nangang Dist.,Taipei City 115, Taiwan (R.O.C.)","(02)2653-9967","investors@stemcytebio.com","https://stemcytebio.com/","－","－","－","－","https://stemcytebio.com/esg/stakeholder/","－"
"4186","台灣尖端先進生技醫藥(股)公司","尖端醫","生技醫療業","－","(10663)台北市復興南路二段363號5樓","	70774029","蘇文龍","蘇文龍","蘇文龍","董事長","陳鈺霖","(02)2692-6222","2000/05/25","2012/11/27",新台幣                 10.0000元,900000000,90000000,0,0,個別,每年,股東會,"統一綜合證券(股)公司股務代理部","(02)2746-3797","(10570)台北市松山區東興路8號B1樓","安侯建業聯合會計師事務所","陳明輝","寇惠植","TABP","(22180)12F., No.25, Ln. 169, Kangning St., Xizhi DistNew Taipei City ,221,Taiwan(R.O.C)","(02)2692-6229","lung@biotest.com.tw","http://www.biotest.com.tw","－","－","－","－","http://www.biotest.com.tw","－"
"4194","禾伸堂生技股份有限公司","禾生技","生技醫療業","－","台北市內湖區內湖路一段88號4樓","	12681706","唐錦榮","楊晴華","陳玉芝","商業暨臨床法規處處長","楊晴華","0287975966","2001/01/18","2013/12/13",新台幣                 10.0000元,1459744000,145974400,0,0,合併,每年,董事會,"中國信託商業銀行代理部","02-66365566","台北市重慶南路一段83號5樓","安侯建業聯合會計師事務所","陳蓓琪","于紀隆","HSHC","4F, No. 88, Sec. 1, Neihu Rd., Neihu Dist.,Taipei, Taiwan, R.O.C.","0226279729","raymondyang@hshc.com.tw","www.hshc.com.tw","－","－","－","－","www.hshc.com.tw","－"
"4195","基龍米克斯生物科技股份有限公司","基米","生技醫療業","－","新北市汐止區新台五路一段100號14樓","	12953452","周孟賢","江俊奇","江俊奇","總經理","許嘉如","2696-1658","2001/10/16","2013/12/16",新台幣                 10.0000元,724480570,72448057,0,0,合併,每年,董事會,"統一綜合證券股務代理部","02-2746-3797","台北市松山區東興路8號地下室一樓","勤業眾信聯合會計師事務所","虞成全","洪偉倫","Genomics","14F.,No.100,Sec.1,Xintai 5th Rd.,Xizhi Dist.,New Taipei City 221 .Taipei Taiwan","2696-1589","ir@genomics.com.tw","www.genomics.com.tw","－","－","－","－","www.genomics.com.tw","－"
"4197","暐世生物科技股份有限公司","暐世","生技醫療業","－","新竹市中華路六段335號","	28031449","戴鏗碩","戴鏗碩","張家甄","財務部經理","張治平","(03)518-1918","2005/11/15","2013/10/24",新台幣                 10.0000元,301809250,30180925,0,0,合併,每年,股東會,"元大證券股份有限公司","(02)2586-5859","臺北市大安區敦化南路2段67號地下一樓","勤業眾信聯合會計師事務所","劉書琳","施錦川","VIS","No.335, Sec. 6, Zhonghua Rd.,Hsinchu City 30094, Taiwan","(03)518-1908","ir@visgeneer.com.tw","http://www.visgeneer.com.tw","－","－","－","－","NA","－"
"4431","敏成健康科技股份有限公司","敏成健康","其他","－","桃園市桃園區民生路107號19樓","	23883150","楊弘仁","陳蓬萱","陳蓬萱","總經理","李幸燕","03-4631317","1990/08/06","2011/08/30",新台幣                 10.0000元,365355140,36535514,0,0,合併,每年,股東會,"群益金鼎證券股份有限公司","02-27023999","台北市大安區敦化南路二段97號B2","安侯建業聯合會計師事務所","寇惠植","郭欣頤","Mytrex Health","19 F., No. 107, Minsheng Rd.Taoyuan Dist., Taoyuan City, Taiwan","03-4638346","4431@mytrex-health.com","https://www.mytrex-health.com/","－","－","－","－","https://www.mytrex-health.com/?p??§???","－"
"4537","旭東機械工業股份有限公司","旭東","光電業","－","42152台中市后里區后里里后科南路30號","	56690647","莊添財","黃棨杉","呂海淋","財務部經理","林育信","04-25561000","1983/05/17","2012/05/03",新台幣                 10.0000元,788400000,78840000,0,0,合併,每年,股東會,"富邦綜合證券股份有限公司","02-23611300","台北市100中正區許昌街17號11樓","安侯建業聯合會計師事務所","陳燕慧","陳政學","STMC","No.30, Houke S. Rd., Houli Dist., Taichung City 421, Taiwan (R.O.C.)Taichuang,Taiwan","04-25561889","stmc@shuztung.com.tw","http://www.wisepioneer.com.tw","－","－","－","－","NA","－"
"4544","春日機械工業股份有限公司","春日","電機機械","－","(82063)高雄市岡山區大寶街50號","	85721346","翁重鈞","陳信孝","陳信孝","總經理","鐘奕涵","07-6212196","1974/03/11","2012/12/24",新台幣                 10.0000元,602900480,60290048,0,0,合併,每年,董事會,"國票綜合證券(股)公司股務代理部","(02)2528-8988","台北市松山區南京東路五段188號15樓","資誠聯合會計師事務所","徐惠榆","田中玉","Chun Zu","No. 50, Dabao St., Gangshan Dist.Kaohsiung City, Taiwan (R.O.C.)","07-6221718","chunzu@ms9.hinet.net","www.chunzu.com.tw","－","－","－","－","http://www.chunzu.com.tw/","－"
"4546","長亨精密股份有限公司","長亨","電機機械","－","高雄市路竹區竹南里路科十路9號","	22540430","雷顯宇","陳明源","李束玲","會計主管","陳明源","07-6955598","1987/10/24","2013/07/30",新台幣                 10.0000元,337750450,33775045,0,0,個別,每半會計年度,董事會,"宏遠證券股務代理部","02-23268818","台北市信義路四段236號3樓","勤業眾信聯合會計師事務所","許瑞軒","楊朝欽","CHPC","NO.9, LUKE 10TH RD., LUZHU DISTKAOHSIUNG CITY 821, TAIWAN (R.O.C.)","07-6955589","chpc@chaheng.com","www.chaheng.com","－","－","－","－","www.chaheng.com","－"
"4553","盛復工業股份有限公司","盛復","電機機械","－","台中市南屯區工業區19路8號","	52757548","廖述源","呂學耕","何宗賢","財務長","洪嘉霜","(04)23592768","1983/12/27","2014/09/16",新台幣                 10.0000元,330200000,33020000,0,0,個別,每年,董事會,"兆豐證券股份有限公司股務代理部","(02)33930898","台北市忠孝東路二段95號1樓","國富浩華聯合會計師事務所","林明壽","黃千真","ALFOT","No.8,19th Rd.,Taichung Industrial Park,Taichung 40850,Taiwan","(04)23593570","info@alfot.com","http://www.alfot.com","－","－","－","－","http://www.alfot.com","－"
"4559","久裕興業科技股份有限公司","久裕興","運動休閒","－","台中市大雅區西寶里昌平路4段462巷9號","	55942764","陳世偉","陳松君","陳松君","總經理","江怡瑤","(04)2566-8888","1981/10/14","2014/12/08",新台幣                 10.0000元,600000000,60000000,0,0,合併,每年,董事會,"第一金證券(股)公司股務代理部","(02)2563-5711","10688台北市大安區安和路一段27號6樓","資誠聯合會計師事務所","賴志維","王玉娟","Joy-tech","No. 9, Lane 462, Sec. 4Chang-Ping Rd. Daya-Taichung, Taiwan,","(04)2566-1185","acc@joy-tech.com.tw","http://www.joy-tech.com.tw","－","－","－","－","http://www.joy-tech.com.tw","－"
"4565","宏偉電機工業股份有限公司","宏偉","電機機械","－","新北市五股區五權五路33號","	35945095","黃埮城","陳顯堂","鄭龍加","經理","李欣頻","(02)22993348","1979/02/05","2016/10/05",新台幣                 10.0000元,617400000,61740000,0,0,合併,每年,董事會,"中國信託商業銀行代理部","(02)66365566","台北市中正區重慶南路一段83號5樓","勤業眾信聯合會計師事務所","邱鏞銘","陳文香","Hong-Wei","No.33, Wuquan 5th Rd., Wugu Dist., New Taipei City 248,Taiwan (R.O.C.)","(02)22990676","ir@volbin.com","http://www.volbin.com","－","－","－","－","http://www.volbin.com","－"
"4570","傑生工業股份有限公司","傑生","電機機械","－","屏東縣里港鄉中和村中和路3-35號","	80012106","莊耀輝","莊耀輝","王新元","行政副總","王順家","08-7733899","2003/03/17","2024/03/14",新台幣                 10.0000元,440000000,44000000,0,0,合併,每年,董事會,"華南永昌股務代理部","(02)2718-6425","台北市松山區民生東路四段54號4樓","勤業眾信聯合會計師事務所","王兆群","郭麗園","JASON","No.3-35,Zhonghe Rd.,Ligang Shiang,Pintung County 905,Taiwan(R.O.C)","08-7734415","johnson.wang@jason-auto.com.tw","www.baw-auto.com.tw","－","－","－","－","www.baw-auto.com.tw","－"
"4573","高明鐵企業股份有限公司","高明鐵","電機機械","－","彰化縣埔心鄉瑤鳳路一段357號","	89338287","陳志鑫","陳志鑫","陳志鑫","董事長暨總經理","陳淑玲","04-8282825","1995/02/25","2018/07/26",新台幣                 10.0000元,416965800,41696580,0,0,合併,每年,董事會,"台新證券股務代理部","02-2504-8125","台北市中山區建國北路一段96號B1","勤業眾信聯合會計師事務所","蘇定堅","吳少君","GMT","No. 357, Sec. 1, Yaofeng Rd.,Puxin Township, Changhua County, Taiwan","04-8285215","IR@gmt.tw","https://www.gmtglobalinc.com","－","－","－","－","?|??????","－"
"4575","銓寶工業股份有限公司","銓寶","電機機械","－","台中市烏日區中山路三段688之1號","	97532545","謝樹林","謝樹林","林俊琪","財務長","徐慧伶","04-23388289","1981/11/20","2018/11/19",新台幣                 10.0000元,386685000,38668500,0,0,合併,每年,董事會,"華南永昌綜合證券股份有限公司","02-27186425","105台北市民生東路四段54號4樓","安永聯合會計師事務所","羅文振","黃子評","CHUMPOWER","No. 688-1, Sec. 3, Zhong-shan Rd.,Taichung 414, Taiwan","04-23372285","cpulations@chumpower.com","https://www.chumpower.com","－","－","－","－","https://www.chumpower.com","－"
"4582","聚恆科技股份有限公司","聚恆","綠能環保","－","臺南市永康區永科環路168號","	16452612","周恒豪","周曉艷","周曉艷","總經理","周恒守","06-2022202","1998/04/16","2019/09/30",新台幣                 10.0000元,666000000,66600000,0,0,合併,每年,董事會,"統一證券股務代理部","02-27463797","臺北市松山區東興路8號B1樓","資誠聯合會計師事務所","田中玉","林姿妤","HENGS","No.168, Yongkehuan Rd., Yongkang Dist.,Tainan City 71041, Taiwan (R.O.C.)","06-2012520","angel13@hengs.com","https://www.hengs.com","－","－","－","－","https://www.hengs.com/stakeholder.html","－"
"4587","寶元數控股份有限公司","寶元數控","電機機械","－","臺中市西屯區臺灣大道二段633號6樓","	28420209","郭倫毓","郭倫毓","黃正雄","財會處副總經理","陳秀琪","04-23106859","2007/08/29","2022/07/27",新台幣                 10.0000元,330000000,33000000,0,0,合併,每年,董事會,"凱基證券股份有限公司股務代理部","02-23148800","台北市中正區重慶南路一段2號5樓","勤業眾信聯合會計師事務所","王浚宇","張青霞","LNC","6F, No. 633, Sec. 2, Taiwan Blvd., Xitun Dist.,Taichung City, Taiwan (R.O.C.)","04-23105936","investor@LNC.com.tw","https://www.LNC.com.tw/","－","－","－","－","https://www.LNC.com.tw/","－"
"4589","碩陽電機股份有限公司","碩陽電機","電機機械","－","桃園市中壢區內定里內定二十街76巷72號","	13055739","林明昌","林明昌","王建修","財務長","謝旻諺","03-4623456","2002/04/01","2023/04/27",新台幣                 10.0000元,257483000,25748300,0,0,合併,每年,董事會,"福邦證券股份有限公司股務代理部","02-23711658","臺北市中正區忠孝西路一段6號6樓","安永聯合會計師事務所","鄭清標","陳國帥","MTM","No. 72, Ln. 76, Neiding 20th St.,Zhongli Dist., Taoyuan City 320 , Taiwan","03-4331349","ir@motiontech-mtm.com","https://www.motiontech-mtm.com/","－","－","－","－","https://www.motiontech-mtm.com/","－"
"4724","宣捷幹細胞生技股份有限公司","宣捷幹細胞","生技醫療業","－","台北市內湖區內湖路一段68號1樓","	12685908","宣昶有","蔡建芳","蔡建芳","副董事長","陳玉霞","02-89787777","2001/02/13","2023/06/16",新台幣                 10.0000元,959764060,95976406,0,0,合併,每年,董事會,"凱基證券股份有限公司股務代理部","02-23892999","台北市重慶南路一段2號5樓","資誠聯合會計師事務所","吳仁杰","林雅慧","MERIBANKBIOTECH","1F., No.68, Sec. 1, Neihu Rd., Neihu Dist.Taipei City 11493, Taiwan (R.O.C.)","02-89787666","IR@meribank.com.tw","http://www.meribank.com.tw","－","－","－","－","http://www.meribank.com.tw","－"
"4732","彥臣生技藥品股份有限公司","彥臣","生技醫療業","－","(105)台北市松山區八德路三段36號6樓","	12676817","黃中洋","董事長暫代","林信煌","業務副總經理","賴函君","(02)2570-6300","2000/12/29","2007/12/25",新台幣                 10.0000元,493765000,49376500,0,0,合併,每年,股東會,"群益金鼎證券(股)公司股務代理部","(02)2702-3999","台北市大安區敦化南路二段97號B2","資誠聯合會計師事務所","鄧聖偉","顏裕芳","NBM","6F., No.36, Sec. 3, Bade Rd.,Songshan Dist., Taipei City 105, Taiwan","(02)2570-6108","info@naturewise.com.tw","https://www.naturewiseppls.com/","－","－","－","－","https://www.naturewiseppls.com/investor-holdings/","－"
"4738","大同精密化學股份有限公司","大同精化","化學工業","－","104台北市中山區中山北路三段22號","	12306385","吳永從","吳永從","陳旭輝","財務長","吳冠宏","(03)4830321","1980/03/18","2009/09/09",新台幣                 10.0000元,775960000,77596000,0,0,合併,每年,股東會,"富邦股務代理部","(02)2361-1300","台北市100中正區許昌街17號11樓","安侯建業聯合會計師事務所","尹元聖","吳麟","TFC","22 Chungshan North Road, 3rd Sec.Taipei, Taiwan, R.O.C","(03)4830082","tfc@twtfc.com","http://www.twtfc.com","－","－","－","－","http://www.twtfc.com","－"
"4765","磐采股份有限公司","磐采","化學工業","－","桃園市龜山區文明路72之1號","	16705686","李忠訓","沈文昌","李忠訓","董事長","白友欽","03-327-0177","1998/12/01","2016/12/05",新台幣                 10.0000元,321334940,32133494,0,0,個別,每年,董事會,"群益金鼎證券(股)公司股務代理部","02-2702-3999","台北市10601大安區敦化南路二段97號B2","勤業眾信聯合會計師事務所","陳文香","黃毅民","PANCOLOUR","No.72-1, Wenming Rd., Gueishan Dist.Taoyuan City 33382, Taiwan, R.O.C.","03-327-0180","finance@pancolourink.com","http://www.pancolourink.com","－","－","－","－","http://www.pancolourink.com","－"
